id|airportReference|airportIdentifier|lenth|width|surfaceType|lighted|closed
251550|1397|CPE6|2800|150|TURF|0|0
257473|1398|CPE7|2000|125|TURF|0|0
257474|1398|CPE7|2550|150|TURF|0|0
234621|1401|CPF2|2850|50|ASP|0|0
234622|1401|CPF2|4415|75|ASP|0|0
250004|1402|CPF4|1500|50|TURF|0|0
250005|1402|CPF4|2000|75|TURF|0|0
254570|1403|CPF6|2850|25|ASP|1|0
254571|1403|CPF6|1815|185|TURF|0|0
247053|1404|CPF7|1670|37|GRVL/ASP|0|0
257460|1406|CPG4|1800|90|ASP/TURF|0|0
256732|1407|CPG5|2600|80|TURF|0|0
246345|1408|CPG6|3150|75|TURF|0|0
256725|1409|CPG7|2300|75|TURF|0|0
251530|1412|CPH2|2700|150|TURF|0|0
256727|1416|CPH9|2400|70|TURF|0|0
256004|1420|CPJ5|2350|125|TURF/ASP|0|0
248499|1422|CPK2|2000|75|TURF|0|0
271090|46601|CPK9|2400|60|TURF|0|0
246337|1427|CPL3|1800|100|TURF|0|0
254556|1428|CPL4|2340|150|GRVL|0|0
234530|1429|CPL5|3100|60|ASP|1|1
257490|1433|CPM5|1800|100|TURF|0|1
257491|1433|CPM5|3085|80|TURF|0|0
252304|1434|CPM7|2000|60|TURF|0|0
249264|1437|CPN5|2000|90|TURF|0|0
321312|320346|CPN8|1986|125|TURF|0|0
321311|320346|CPN8|2090|80|TURF|0|0
314446|314444|CPP3|2200|60|TURF|0|0
249288|1440|CPP6|1350|100|TURF|0|0
249289|1440|CPP6|2800|35|ASP|0|0
248485|1443|CPQ4|1700|50|TURF|0|0
259623|1444|CPR2|2260|50|TURF|0|0
255273|1445|CPR3|3000|75|TURF|0|0
255274|1445|CPR3|2200|75|TURF|0|0
251556|1447|CPR5|3100|100|GRVL/TURF|0|0
234495|1448|CPR7|4000|75|ASP|1|0
271095|46626|CPR9|2170|80|TURF|0|0
271096|46626|CPR9|1584|80|TURF|0|0
257467|1450|CPS2|2800|50|TURF|0|0
255270|1451|CPS4|3100|100|TURF|0|0
254562|1452|CPS5|2400|50|TURF|0|0
256745|1454|CPS7|3000|80|TURF|0|0
234484|1455|CPT2|3500|75|ASP|1|0
253851|1456|CPT3|2445|200|TURF|0|0
253852|1456|CPT3|1730|200|TURF|0|0
253853|1456|CPT3|2600|200|TURF|0|0
257479|1458|CPU3|2200|80|TURF|1|0
234642|1460|CPU6|3000|150|ASP|0|1
234643|1460|CPU6|4270|150|ASP|1|0
234644|1460|CPU6|2575|150|ASP|0|0
249268|1461|CPV2|2200|65|TURF|0|0
255281|1462|CPV3|2475|200|TURF|0|0
247038|1463|CPV4|1900|80|TURF|0|0
247039|1463|CPV4|1400|80|TURF|0|0
255997|1465|CPV7|3500|100|CLAY/GRVL|0|0
256740|1466|CPV8|3500|100|GRVL|0|0
323466|320488|CPV9|1591|30|Turf/Grass|0|0
250018|1477|CPY4|2500|50|GRVL|0|0
271091|46618|CPY9|1900|70|TURF|0|0
298399|1480|CPZ3|4800|60|GVL|0|0
235011|1480|CPZ3|5000|90|ASP|0|0
235012|1480|CPZ3|3026|150|ASP|0|1
235013|1480|CPZ3|3000|150|ASP|0|0
249251|1481|CRB2|2000|75|TURF|0|0
298349|1483|CRB5|5526|102|gravel|0|0
271048|46538|CRE3|1800|50|TURF|0|0
271049|46538|CRE3|1500|50|TURF|0|0
323467|320683|CRF5|2999|66|Dirt|0|0
271102|44372|CRJ2|2100|30|TURF|0|0
248502|1490|CRL2|3000|60|TURF/GRVL|0|0
259648|1492|CRL4|4920||UNK|0|0
257487|1494|CRML|2250|50|TURF|0|0
252318|1495|CRP2|3000|70|GRAVEL|0|0
300231|300230|crt2|2300|80|SNOW|0|0
251535|1498|CSA2|1800|50|GRASS|0|0
271092|44427|CSB2|1500|40|Sand|0|0
248495|1499|CSB3|2200|50|ASPHALT|0|0
256002|1501|CSB5|2750|150|TURF|0|0
234755|1502|CSC3|4000|75|ASP|1|0
249263|1503|CSC5|2400|85|GRASS&amp;GRAVEL|0|0
246350|1504|CSC9|1190|35|TRTD GRVL|0|0
246351|1504|CSC9|2260|35|TRTD GRVL|0|0
248496|1506|CSD3|2800|50|TURF/GRAVEL|0|0
234926|1507|CSD4|4000|75|ASP|1|0
253838|1510|CSE3|2750|100|GRAVEL/TURF|0|0
235042|1511|CSE4|3989|100|ASP|1|0
234830|1512|CSE5|3000|75|ASP|1|0
255277|1514|CSF3|4025|75|GRAVEL|0|0
234504|1517|CSG3|3250|75|ASP|1|0
234475|1518|CSG5|3100|30|ASP|0|0
234476|1518|CSG5|2550|50|GVL|0|0
253085|1520|CSH2|1670|75|ASPHALT|0|0
234894|1521|CSH4|3712|100|ASP|1|0
252320|1522|CSH5|3000|75|TURF/GRAVEL|0|0
249260|1525|CSJ2|3000|100|SAND/GRAVEL|0|0
234666|1526|CSJ4|3000|75|ASP|0|0
256000|1527|CSJ5|2300|50|GRAVEL|0|0
235021|1528|CSK3|3000|75|ASP|1|0
248489|1529|CSK4|2800|50|ASPHALT|0|0
250788|1530|CSK5|2400|75|TURF|0|0
267351|16955|CSL|2430|75|ASPH|0|0
234973|1535|CSL3|3000|40|ASP|0|0
234974|1535|CSL3|2000|40|ASP|0|0
250023|1536|CSL5|2000|50|TURF|0|0
271051|46493|CSL7|2960|150|Turf|0|0
271050|46493|CSL7|2350|150|Turf|0|0
271109|46621|CSL8|80|80|CON|1|0
271108|46621|CSL8|80|80|CON|1|0
247019|1537|CSL9|2900|75|SAND|0|0
234747|1538|CSM3|4500|100|ASP|1|0
248494|1539|CSM4|2100|40|TURF|0|0
257482|1540|CSM5|3000|75|GRAVEL|0|0
247757|1543|CSN5|2000|60|TURF|0|0
251531|1545|CSN7|2500|40|GRAVEL|0|0
267352|16956|CSP|50|50|WOOD|0|0
271103|1548|CSP3|2345|65|TURF|0|0
256749|1549|CSP5|2000|50|GRAVEL/TURF|0|0
298854|1550|CSP6|2600|60|GRS|0|0
300441|46513|CSQ2|3238|75|turf|0|0
234579|1551|CSQ3|3750|40|COP|1|0
253638|16957|CSR|5000|150|GRVL-TRTD|0|0
235057|1552|CSR3|4000|75|ASP|1|0
234623|1556|CSR8|4700|100|ASP|1|0
234604|1558|CSS3|3000|75|ASP|1|0
257481|1559|CSS4|1950|100|GRAVEL/GRASS|0|0
252315|1560|CST3|2825|50|ASPHALT|0|0
252316|1560|CST3|2275|65|GRASS|0|0
247052|1562|CST7|2600|100|TURF|0|0
255253|1563|CSU2|3792|100|GRAVEL|0|0
234477|1564|CSU3|3800|75|COP|1|0
247756|1565|CSU4|1800|100|GRASS/GRAVEL|0|0
250032|1566|CSU5|2500|75|GRAVEL|0|0
299271|299269|csv8|2400|30|TURF|0|0
271055|1571|CSW5|1000|100|Asphalt|0|0
271056|1571|CSW5|800|100|Asphalt|0|0
253850|1572|CSX3|2600|26|GRAVEL|0|0
253855|1573|CSX5|1900|50|TURF|0|0
252321|1574|CSX7|3100|90|TURF/SNOW|0|0
234970|1575|CSY3|4000|75|ASP|1|0
252319|1576|CSY4|2400|70|SAND/GRAVEL|0|0
250783|1581|CSZ3|3300|150|TURF|0|0
247755|1582|CSZ4|1800|75|ASPHALT|0|0
267353|16958|CT00|200|200|TURF|0|0
254663|16959|CT01|1400|150|TURF|0|0
267354|16960|CT02|45|45|ASPH|0|0
267355|16961|CT03|45|45|DECK|1|0
249379|16962|CT04|1800|100|TURF|0|0
267356|16963|CT05|2600|200|TURF|0|0
267357|16964|CT06|80|60|ASPH|0|0
256069|16965|CT07|1500|75|TURF|0|0
249004|16966|CT08|1900|60|TURF|0|0
251979|16967|CT09|1360|120|TURF|0|0
264311|45336|CT10|60|30|CONC|0|0
255924|16968|CT11|1250|200|TURF|0|0
267358|16969|CT12|40|40|STEEL-CONC|0|0
254883|16970|CT13|1700|90|TURF|0|0
247774|16971|CT14|2400|100|TURF|1|0
248674|16972|CT15|1800|180|TURF|0|0
256289|16973|CT16|5000|200|WATER|0|0
267359|16974|CT17|93|93|CONC|1|0
267360|16975|CT18|500|200|TURF|0|0
255950|16976|CT19|1800|100|TURF|0|0
251676|16977|CT20|1600|200|TURF|0|0
267361|16978|CT21|50|50|CONC|0|0
267362|16980|CT23|80|80|TURF|0|0
256221|16981|CT24|3100|75|TURF|0|0
267363|16982|CT25|30|30|ASPH|0|0
267364|16984|CT27|40|40|ASPH|0|0
267365|16985|CT28|100|100|TURF|0|0
254116|16986|CT29|2500|45|ASPH|1|0
251277|16988|CT31|2600|60|ASPH|0|0
250938|16989|CT32|2000|200|TURF|0|0
267366|16991|CT34|60|60|ASPH|0|0
267367|16992|CT35|60|60|ASPH|0|0
248632|16993|CT36|2150|50|TURF|0|0
267368|16994|CT37|750|150|ASPH|0|0
267369|16994|CT37|600|150|ASPH|0|0
267370|16995|CT38|43|43|TURF|0|0
250957|16996|CT39|1400|50|TURF|0|0
267371|16997|CT40|60|60|ASPH|0|0
267372|16998|CT41|150|90|ASPH|1|0
253160|16999|CT42|1600|40|TURF|0|0
254789|17000|CT43|1725|150|TURF|0|0
248192|17001|CT44|2000|100|TURF|0|0
267373|17002|CT45|60|60|ASPH|0|0
267374|17003|CT46|100|100|ASPH|0|0
267375|17004|CT47|60|60|CONC|0|0
255669|17005|CT48|1800|30|TURF|0|0
267376|17006|CT49|75|75|ASPH|0|0
267377|17007|CT50|30|30|CONC|0|0
254211|17008|CT51|2000|100|TURF|0|0
247185|17009|CT52|2000|200|TURF|0|0
267378|17010|CT53|20|20|CONC|0|0
267379|17011|CT54|100|100|ASPH|0|0
267380|17012|CT55|100|100|ASPH|0|0
267381|17013|CT56|40|40|CONC|0|0
267382|17014|CT57|100|75|ASPH-TURF|0|0
267383|17015|CT58|100|100|TURF|0|0
256767|17016|CT59|2700|200|TURF|0|0
267384|17017|CT60|20|16|TURF|0|0
264312|45340|CT62|30|30|CONC|0|0
267385|17020|CT65|100|90|ASPH|0|0
249455|17021|CT66|1400|50|TURF|0|0
267386|17023|CT68|100|100|ASPH-GRVL|0|0
267387|17024|CT69|50|25|CONC|0|0
267388|17025|CT70|130|100|ASPH-GRVL|0|0
267389|17026|CT71|80|80|ASPH|1|0
267390|17028|CT73|50|50|TURF|0|0
254982|17029|CT74|1300|200|TURF|0|0
267391|17030|CT75|55|55|CONC|0|0
267392|17031|CT76|325|140|TURF|1|0
267393|17032|CT77|100|100|ASPH|0|0
256050|17033|CT78|2900|100|WATER|0|0
267394|17034|CT79|40|40|CONC|0|0
257656|17035|CT80|1700|50|TURF|0|0
252058|17036|CT82|4000|2000|WATER|0|0
267395|17037|CT83|80|80|CONC|1|0
267396|17038|CT84|50|50|ASPH|0|0
247893|17039|CT85|2000|50|TURF|1|0
267397|17040|CT86|800|600|TURF|0|0
256304|17041|CT87|5000|500|WATER|0|0
267398|17042|CT88|110|110|ASPH-CONC|0|0
267399|17043|CT89|35|35|ASPH|0|0
267400|17044|CT90|32|32|CONC|0|0
267401|17045|CT91|37|37|ASPH|0|0
267402|17046|CT92|18|18|ASPH|0|0
267403|17047|CT93|42|42|CONC|0|0
267404|17049|CT95|64|64|CONC|0|0
257025|17050|CT96|1800|24|ASPH|1|0
267405|17051|CT97|60|60|ASPH|0|0
267406|17052|CT98|45|45|MATS|1|0
267407|17053|CT99|60|60|ASPH|0|0
250772|1586|CTA3|2500|40|TURF/GRAVEL|0|0
234791|1587|CTA4|4489|100|ASP|1|0
256005|1590|CTB6|1640|85|GRAVEL|0|0
249262|1593|CTE5|2200|150|EARTH/SNOW|0|0
255988|1594|CTF3|3000|75|GRAVEL|0|0
271076|46595|CTF4|1800|70|Turf|0|0
234941|1596|CTG3|4000|100|ASP|1|0
300236|300234|CTH2|1001|75|GVL|0|0
254557|1597|CTH3|1500|50|ASPHALT|0|0
257484|1603|CTK2|4000|100|SOFT SAND|0|0
255265|1604|CTK6|1640|85|GRAVEL|0|0
271027|43330|CTK7|3000|100|Turf/Snow|0|0
251554|1606|CTN6|3100|70|GRAVEL/TURF|0|0
313806|313805|CTN7|1958||ASP|0|0
253086|1608|CTP9|6529|150|GRAVEL|0|0
247758|1609|CTQ2|2600|50|TURF|0|0
248486|1610|CTQ4|1400|60|TURF|0|0
253094|1611|CTQ6|1750|75|TURF|0|0
257480|1614|CTR6|2000|40|GRASS/SNOW|0|0
255989|1616|CTT2|1600|50|GRASS|0|0
234433|1617|CTT5|3938|100|ASP|1|0
250766|1618|CTU2|4900|150|GRAVEL|0|0
250787|1620|CTY5|2200|65|GRASS|0|0
271130|44471|cvb2|5000||Gravel|0|0
271097|46627|CVF2|1920|60|TURF|0|0
267408|17054|CVH|3150|100|ASPH-G|1|0
267409|17054|CVH|6350|100|ASPH-G|1|0
254574|1625|CWC1|1320|75|TURF|0|0
254575|1625|CWC1|1500|75|TURF|0|0
299279|299277|cwf2|1500|50|TURF|0|0
250285|17055|CXC|2850|75|GRVL-DIRT-G|0|0
271077|46596|CYAB|3935|98|Gravel|1|0
251527|1652|CYAC|3900|100|GRVL|0|0
253833|1653|CYAD|5000|150|GRAVEL|0|0
234703|1654|CYAG|2600|75|ASP|1|0
234704|1654|CYAG|4500|100|ASP|1|0
251536|1655|CYAH|5000|150|GRAVEL|0|0
248468|1656|CYAL|2900|75|ASPHALT|0|0
234782|1657|CYAM|6000|200|ASP|1|0
234783|1657|CYAM|6000|200|ASP|1|0
249261|1658|CYAQ|3500|100|GRVL|0|0
259662|1659|CYAS|3521||UNK|0|0
252301|1660|CYAT|3500|100|GRVL|0|0
234528|1661|CYAU|3937|75|ASP|1|0
234518|1662|CYAV|2850|75|ASP|1|0
234519|1662|CYAV|3000|75|ASP|1|0
234520|1662|CYAV|3000|75|ASP|1|0
234638|1663|CYAW|5692|200|ASP|1|1
234639|1663|CYAW|8998|200|ASP|0|1
271053|1663|CYAW|3500|112|Asphalt|1|0
235003|1664|CYAX|3600|75|ASP|1|0
235041|1665|CYAY|4000|100|ASP|1|0
234716|1666|CYAZ|4999|150|CON|0|0
234717|1666|CYAZ|4997|100|CON|0|0
234718|1666|CYAZ|5000|100|CON|0|0
246312|1667|CYBA|3000|190|TURF/SNOW|0|0
235071|1668|CYBB|5000|100|GVL|1|0
234645|1669|CYBC|6000|150|ASP|1|0
234814|1670|CYBD|4200|100|ASP|0|0
260322|1671|CYBE|||UNK|0|0
234726|1671|CYBE|3930|100|GVL|1|0
234632|1672|CYBF|4433|75|ASP|1|0
234967|1673|CYBG|10000|150|CON|1|0
234968|1673|CYBG|6000|150|ASP|1|0
235085|1674|CYBK|4200|100|GVL|1|0
234903|1675|CYBL|5000|150|ASP|1|0
254542|1629|CYBP|2400|50|GRAVEL|0|0
254543|1629|CYBP|2800|75|ASPHALT|0|0
247759|1677|CYBQ|3200|100|CRUSHED ROCK|0|0
260316|1677|CYBQ|||UNK|0|0
234770|1678|CYBR|2795|100|ASP|0|1
234771|1678|CYBR|6500|150|ASP|1|0
234772|1678|CYBR|3000|60|GVL|0|0
247736|1679|CYBT|3500|90|CRUSHED ROCK|0|0
246343|1680|CYBU|2930|75|ASPHALT|0|0
246344|1680|CYBU|2900|115|TURF/SNOW|0|0
256716|1681|CYBV|2900|75|CRUSHED ROCK|0|0
234751|1682|CYBW|3423|100|ASP|1|0
234752|1682|CYBW|5000|98|ASP|1|0
234828|1683|CYBX|4500|150|ASP|1|0
250002|1684|CYCA|2500|75|GRAVEL|0|0
235074|1685|CYCB|5000|150|GVL|1|0
234871|1686|CYCC|3500|100|ASP|1|0
234602|1687|CYCD|6602|150|ASP|1|0
234544|1688|CYCE|5012|100|ASP|1|0
234545|1688|CYCE|4400|150|ASP|1|0
234514|1689|CYCG|5300|150|ASP|1|0
234559|1690|CYCH|5200|150|ASP|0|1
234560|1690|CYCH|10006|150|ASP|1|0
234561|1690|CYCH|7500|150|ASP|0|1
234562|1690|CYCH|5513|150|ASP|0|1
234971|1364|CYCK|5000|75|ASP|1|0
234942|1691|CYCL|6000|150|ASP|1|0
234611|1692|CYCN|4500|100|ASP|1|0
235084|1693|CYCO|5500|100|GVL|1|0
234911|1694|CYCP|5000|60|ASP|0|0
235055|1695|CYCQ|4484|100|ASP|1|0
257451|1696|CYCR|3990|95|CRUSHED ROCK|0|0
259658|1697|CYCS|3600||UNK|0|0
234586|1698|CYCT|3000|75|ASP|1|0
235014|1699|CYCW|3990|75|ASP|1|0
235069|1701|CYCY|3500|100|GVL|1|0
234827|1702|CYCZ|6003|100|ASP|1|0
318156|317872|CYD|2208||Dirt|0|0
318157|317872|CYD|2036||Dirt|0|0
235080|1703|CYDA|5000|100|GVL|1|0
235100|1704|CYDB|5000|100|GVL|1|0
234603|1705|CYDC|3932|75|ASP|0|0
234836|1706|CYDF|8005|150|ASP|1|0
234898|1708|CYDL|6000|90|ASP|1|0
250851|1709|CYDM|5000|100|GRVL|0|0
234690|1710|CYDN|2000|60|GVL|0|0
234691|1710|CYDN|2700|75|ASP|1|0
234692|1710|CYDN|5000|150|ASP|1|0
234474|1711|CYDO|4971|100|ASP|1|0
253841|1712|CYDP|2000|75|GRAVEL|0|0
234790|1713|CYDQ|5000|150|ASP|1|0
249255|1714|CYEA|2953|75|ASPHALT|0|0
234563|1716|CYEE|3998|75|ASP|1|0
234742|1717|CYEG|11000|200|ASP|1|0
234743|1717|CYEG|10200|200|ASP|1|0
235093|1718|CYEK|4000|100|GVL|1|0
234780|1719|CYEL|4500|100|ASP|1|0
234609|1720|CYEM|3500|100|ASP|1|0
234928|1721|CYEN|5000|100|ASP|1|0
234929|1721|CYEN|3000|75|ASP|1|0
249257|1722|CYER|3500|100|GRVL|0|0
234993|1723|CYES|4499|75|ASP|1|0
235005|1724|CYET|6000|100|ASP|1|0
235065|1725|CYEU|4836|150|GVL|1|0
234636|1726|CYEV|6000|150|ASP|1|0
234722|1727|CYEY|5000|100|ASP|1|0
248476|1728|CYFA|3500|100|GRVL|0|0
234923|1729|CYFB|8605|200|ASP|1|0
234736|1730|CYFC|8005|200|ASP|1|0
234737|1730|CYFC|6000|200|ASP|1|0
234815|1731|CYFD|5000|100|ASP|1|0
234816|1731|CYFD|2600|100|ASP|1|0
234817|1731|CYFD|2600|100|ASP|1|0
234451|1732|CYFE|5000|100|ASP|1|0
249256|1733|CYFH|3500|100|GRVL|0|0
234897|1734|CYFJ|5587|100|ASP|1|0
234857|1735|CYFO|5000|150|ASP|1|0
235094|1736|CYFR|4000|100|GVL|1|0
234732|1737|CYFS|6000|150|ASP|1|0
250781|1738|CYFT|2500|75|GRAVEL|0|0
234904|1739|CYGB|3000|75|ASP|0|0
234523|1740|CYGD|1870|80|GRS|0|0
234524|1740|CYGD|3000|50|ASP|1|0
234525|1740|CYGD|5000|100|ASP|1|0
234990|1741|CYGE|4500|75|ASP|0|0
235083|1742|CYGH|3000|98|GVL|1|0
234957|1743|CYGK|5000|100|ASP|1|0
234958|1743|CYGK|3933|100|ASP|1|0
234833|1744|CYGL|6500|150|ASP|1|0
234960|1745|CYGM|6800|150|ASP|1|0
255993|1746|CYGO|3420|100|CRUSHED ROCK|0|0
234546|1747|CYGP|4500|150|ASP|1|0
234779|1748|CYGQ|5000|100|ASP|1|0
234892|1749|CYGR|4500|150|ASP|1|0
234893|1749|CYGR|3600|150|ASP|1|0
259659|1750|CYGT|3800||UNK|0|0
234741|1751|CYGV|4500|100|ASP|1|0
253832|1752|CYGW|5052|150|SAND/GRAVEL|0|0
255991|1753|CYGX|5000|150|GRAVEL|0|0
259663|1755|CYHA|3520||UNK|0|0
234985|1756|CYHB|5000|100|ASP|1|0
234986|1756|CYHB|2000|75|ASP|1|0
234744|1757|CYHD|2000|75|SAN|0|0
234745|1757|CYHD|6000|150|ASP|1|0
250771|1758|CYHE|3960|250|TURF|0|0
234969|1759|CYHF|4500|100|ASP|1|0
251542|1760|CYHH|5000|150|GRAVEL|0|0
235077|1761|CYHI|4300|100|GVL|1|0
235073|1762|CYHK|4400|100|GVL|1|0
234739|1763|CYHM|6000|150|ASP|1|0
234740|1763|CYHM|10000|200|ASP|1|0
234787|1764|CYHN|3500|75|ASP|1|0
253084|1765|CYHO|2500|75|GRAVEL|0|0
234962|1766|CYHR|4500|150|ASP|1|0
234947|1436|CYHS|4000|75|ASP|1|0
234948|1436|CYHS|2500|50|ASP|0|0
256451|1767|CYHT|5000|100|GRVL|0|0
234976|1768|CYHU|7840|150|ASP|1|0
234975|1768|CYHU|3920|100|ASP|1|0
234977|1768|CYHU|2800|150|ASP|1|0
234839|1769|CYHY|4001|150|COM|1|0
234840|1769|CYHY|6000|150|ASP|1|0
234672|1770|CYHZ|10500|200|ASP|1|0
234673|1770|CYHZ|7700|200|ASP|1|0
234708|1771|CYIB|3500|100|ASP|1|0
234450|1772|CYID|3950|75|ASP|1|0
234496|1773|CYIF|4590|100|ASP|1|0
235092|1774|CYIK|3521|100|GVL|1|0
235068|1775|CYIO|4000|100|GVL|1|0
249259|1776|CYIV|4000|100|CRUSHED ROCK|0|0
253831|1777|CYJA|3990|150|TURF|0|0
259654|1778|CYJF|3000||UNK|0|0
234441|1779|CYJM|4000|75|ASP|0|0
234667|1780|CYJN|2474|100|ASP|0|0
234668|1780|CYJN|2765|100|ASP|0|0
234669|1780|CYJN|4000|100|ASP|1|0
246314|1782|CYJQ|2954|100|ASP|0|0
234760|1783|CYJT|3900|150|PEM|0|0
234761|1783|CYJT|10000|200|ASP|1|0
234909|1784|CYKA|2074|50|ASP|0|0
234910|1784|CYKA|6000|148|ASP|1|0
253816|1785|CYKC|5200|100|GRAVEL|0|0
252449|1786|CYKD|3000|75|GRVL|0|0
235079|1786|CYKD|3000|75|GVL|1|0
234650|1787|CYKF|7002|150|ASP|1|0
234651|1787|CYKF|4100|148|ASP|1|0
250011|1788|CYKG|3511|100|GRAVEL|0|0
255266|1789|CYKJ|5200|180|GRAVEL|0|0
234543|1790|CYKL|5000|150|ASP|1|0
234633|1340|CYKM|2087|50|ASP|1|0
234634|1340|CYKM|4085|75|ASP|1|0
234493|1791|CYKO|3510|100|GVL|1|0
256752|1792|CYKQ|3500|100|GRAVEL|0|0
234823|1793|CYKX|4500|100|ASP|1|0
234540|1794|CYKY|3507|75|ASP|1|0
234541|1794|CYKY|2281|100|GRS|0|0
234982|1795|CYKZ|2694|80|ASP|1|0
234983|1795|CYKZ|3897|100|ASP|1|0
260319|1796|CYLA|||UNK|0|0
247018|1796|CYLA|3521|100|GRAVEL|0|0
234536|1797|CYLB|5700|100|ASP|1|0
234889|1799|CYLD|3000|75|ASP|1|0
234890|1799|CYLD|5000|100|ASP|1|0
254560|1800|CYLH|3500|100|GRVL|0|0
234730|639|CYLI|3990|75|ASP|0|0
234676|1801|CYLJ|5000|100|ASP|1|0
247040|1801|CYLJ|2290|75|ASP|1|0
259656|1802|CYLK|2996||UNK|0|0
234619|1803|CYLL|5577|150|ASP|1|0
234620|1803|CYLL|1500|100|GRS|0|0
234688|1804|CYLQ|5000|150|ASP|1|0
234432|1805|CYLR|3000|75|ASP|1|0
234899|1293|CYLS|6001|100|ASP|1|0
235064|1806|CYLT|5500|150|GVL|1|0
256739|1807|CYLU|3521|100|GRAVEL|0|0
235026|1808|CYLW|8900|200|ASP|1|0
256501|17057|CYM|10000|1000|WATER|0|0
235097|1809|CYMA|4856|100|GVL|1|0
234601|1810|CYME|5500|150|ASP|1|0
234527|1811|CYMG|3600|100|ASP|1|0
246340|1812|CYMH|2500|75|GRAVEL|0|0
234842|1813|CYMJ|3400|100|ASP|1|0
234844|1813|CYMJ|8326|150|ASP|1|0
234843|1813|CYMJ|7280|150|ASP|1|0
234979|1814|CYML|4500|150|ASP|1|0
234961|1815|CYMM|7503|150|ASP|1|0
234818|1816|CYMO|4000|100|ASP|1|0
234819|1816|CYMO|3500|100|COM|1|0
234515|1817|CYMT|6496|150|ASP|1|0
247762|1818|CYMU|3500|100|GRAVEL|0|0
234837|1819|CYMW|4920|150|ASP|1|0
234624|1820|CYMX|12000|200|CON|1|0
234625|1820|CYMX|8852|200|CON|0|0
234729|1821|CYMY|4000|100|ASP|1|0
234662|1822|CYNA|4494|100|ASP|1|0
257492|1823|CYNC|3510|100|GRAVEL|0|0
234874|1824|CYND|6000|150|ASP|1|0
247749|1825|CYNE|3922|100|CRUSHED ROCK|0|0
234946|1826|CYNH|5200|100|ASP|0|0
253834|1827|CYNJ|2100|75|ASPHALT|1|0
253835|1827|CYNJ|2743|75|Asphalt|0|0
249272|1828|CYNL|6000|100|GRAVEL|0|0
234955|1829|CYNM|5000|100|ASP|1|0
248491|1830|CYNN|3350|80|GRAVEL/SAND|0|0
259647|1831|CYNR|6000||UNK|0|0
259653|1832|CYOA|6411|148|GVL|1|0
235081|1833|CYOC|4900|100|GVL|1|0
234776|1834|CYOD|8270|200|ASP|1|0
234778|1834|CYOD|12600|200|ASP|1|0
234777|1834|CYOD|10000|150|ASP|1|0
255272|1835|CYOH|3270|75|CRUSHED ROCK|0|0
260314|1835|CYOH|||UNK|0|0
234678|1836|CYOJ|5000|150|ASP|1|0
235051|1837|CYOO|2654|100|ASP|1|0
235052|1837|CYOO|4000|100|ASP|1|0
234684|1838|CYOP|4539|100|ASP|1|0
234884|1839|CYOS|3932|75|ASP|1|0
234949|1840|CYOW|3300|75|ASP|0|0
234950|1840|CYOW|8000|200|ASP|1|0
234951|1840|CYOW|10000|200|ASP|1|0
234723|1842|CYPA|5000|150|ASP|1|0
234724|1842|CYPA|2500|100|GRS|0|0
235076|1843|CYPC|4000|100|GVL|1|0
235058|1844|CYPD|5000|150|ASP|1|0
234566|1845|CYPE|5000|150|ASP|1|0
234567|1845|CYPE|1900|150|GRS|0|0
234654|1846|CYPG|3045|150|ASP|1|0
234655|1846|CYPG|2520|150|ASP|0|0
234657|1846|CYPG|3130|150|ASP|0|0
234656|1846|CYPG|7000|200|ASP|1|0
257465|1847|CYPH|3500|100|GRAVEL|0|0
234572|1848|CYPK|2500|75|ASP|0|0
234571|1848|CYPK|4700|100|ASP|1|0
234573|1848|CYPK|2500|75|ASP|1|0
234531|1849|CYPL|4921|100|ASP|1|0
250020|1850|CYPM|3500|100|GRVL|0|0
234663|1851|CYPN|4886|150|ASP|1|0
253849|1853|CYPP|2975|75|GRAVEL|0|0
234584|1854|CYPQ|7000|100|ASP|1|0
234585|1854|CYPQ|1782|100|GRS|0|0
235046|1855|CYPR|6000|200|ASP|1|0
234746|1856|CYPS|3917|100|ASP|0|0
234670|1857|CYPT|3300|75|ASP|1|0
234671|1857|CYPT|1850|20|GVL|0|0
234762|1858|CYPU|6012|250|ASP|0|0
234850|1859|CYPW|3627|150|ASP|1|0
235091|1860|CYPX|5013|100|GVL|1|0
234610|1861|CYPY|5000|150|ASP|1|0
234882|1862|CYPZ|5000|75|ASP|1|0
234685|1863|CYQA|2180|100|GRS|0|0
234686|1863|CYQA|6000|150|ASP|1|0
234547|1864|CYQB|9000|150|ASP|1|0
234548|1864|CYQB|5700|150|ASP|1|0
234635|1865|CYQD|5901|150|ASP|1|0
234706|1866|CYQF|3449|100|ASP|1|0
234707|1866|CYQF|5528|98|ASP|1|0
234767|1867|CYQG|9000|200|ASP|1|0
234768|1867|CYQG|5150|150|ASP|1|0
235010|1868|CYQH|5500|150|ASP|1|0
234801|1869|CYQI|6000|150|ASP|1|0
234802|1869|CYQI|5000|150|ASP|1|0
234721|1870|CYQK|5800|150|ASP|1|0
234575|1871|CYQL|6500|200|ASP|1|0
234576|1871|CYQL|5500|150|ASP|1|0
234681|1872|CYQM|10001|200|ASP|1|0
234682|1872|CYQM|8000|200|ASP|1|0
234627|1873|CYQN|3200|300|GRS|0|1
234628|1873|CYQN|3500|100|ASP|1|0
234629|1873|CYQN|3200|300|GVL|0|1
234497|1874|CYQQ|10000|200|PEM|1|0
